1000,0.079438,
2000,0.0667923,
3000,0.0603505,
4000,0.0561469,
5000,0.0530388,
6000,0.0505316,
7000,0.0483743,
8000,0.0464334,
9000,0.0446367,
10000,0.0429446,
11000,0.0413353,
12000,0.0397961,
13000,0.0383194,
14000,0.0369002,
15000,0.035535,
16000,0.0342211,
17000,0.0329561,
18000,0.0317382,
19000,0.0305653,
20000,0.0294359,
21000,0.0283482,
22000,0.0273007,
23000,0.0262919,
24000,0.0253204,
25000,0.0243849,
26000,0.0234838,
27000,0.0226161,
28000,0.0217805,
29000,0.0209757,
30000,0.0202006,
31000,0.0194542,
32000,0.0187354,
33000,0.0180431,
34000,0.0173764,
35000,0.0167344,
36000,0.016116,
37000,0.0155206,
38000,0.0149471,
39000,0.0143948,
40000,0.0138629,
41000,0.0133507,
42000,0.0128574,
43000,0.0123823,
44000,0.0119248,
45000,0.0114841,
46000,0.0110598,
47000,0.0106511,
48000,0.0102576,
49000,0.00987857,
50000,0.00951356,
51000,0.00916203,
52000,0.0088235,
53000,0.00849747,
54000,0.00818349,
55000,0.00788111,
56000,0.0075899,
57000,0.00730946,
58000,0.00703938,
59000,0.00677927,
60000,0.00652878,
61000,0.00628754,
62000,0.00605522,
63000,0.00583148,
64000,0.00561601,
65000,0.0054085,
66000,0.00520865,
67000,0.00501619,
68000,0.00483085,
69000,0.00465235,
70000,0.00448044,
71000,0.00431489,
72000,0.00415546,
73000,0.00400191,
74000,0.00385404,
75000,0.00371164,
76000,0.00357449,
77000,0.00344242,
78000,0.00331522,
79000,0.00319272,
80000,0.00307475,
81000,0.00296114,
82000,0.00285173,
83000,0.00274636,
84000,0.00264488,
85000,0.00254715,
86000,0.00245303,
87000,0.00236239,
88000,0.0022751,
89000,0.00219104,
90000,0.00211008,
91000,0.00203211,
92000,0.00195703,
93000,0.00188472,
94000,0.00181508,
95000,0.00174801,
96000,0.00168342,
97000,0.00162122,
98000,0.00156131,
99000,0.00150362,
100000,0.00144807,
101000,0.00139456,
102000,0.00134303,
103000,0.00129341,
104000,0.00124561,
105000,0.00119959,
106000,0.00115526,
107000,0.00111258,
108000,0.00107147,
109000,0.00103188,
110000,0.00099375,
111000,0.000957031,
112000,0.000921669,
113000,0.000887613,
114000,0.000854816,
115000,0.000823231,
116000,0.000792813,
117000,0.000763518,
118000,0.000735306,
119000,0.000708137,
120000,0.000681971,
121000,0.000656773,
122000,0.000632505,
123000,0.000609134,
124000,0.000586627,
125000,0.000564951,
126000,0.000544076,
127000,0.000523973,
128000,0.000504612,
129000,0.000485966,
130000,0.00046801,
131000,0.000450717,
132000,0.000434063,
133000,0.000418025,
134000,0.000402579,
135000,0.000387704,
136000,0.000373378,
137000,0.000359582,
138000,0.000346295,
139000,0.0003335,
140000,0.000321177,
141000,0.000309309,
142000,0.00029788,
143000,0.000286874,
144000,0.000276274,
145000,0.000266066,
146000,0.000256235,
147000,0.000246767,
148000,0.000237649,
149000,0.000228868,
150000,0.000220411,
151000,0.000212267,
152000,0.000204424,
153000,0.00019687,
154000,0.000189596,
155000,0.00018259,
156000,0.000175844,
157000,0.000169346,
158000,0.000163089,
159000,0.000157063,
160000,0.000151259,
161000,0.00014567,
162000,0.000140288,
163000,0.000135104,
164000,0.000130112,
165000,0.000125305,
166000,0.000120675,
167000,0.000116216,
168000,0.000111922,
169000,0.000107786,
170000,0.000103803,
171000,9.99678e-05,
172000,9.6274e-05,
173000,9.27167e-05,
174000,8.92909e-05,
175000,8.59916e-05,
176000,8.28142e-05,
177000,7.97542e-05,
178000,7.68073e-05,
179000,7.39693e-05,
180000,7.12361e-05,
181000,6.8604e-05,
182000,6.60691e-05,
183000,6.36278e-05,
184000,6.12768e-05,
185000,5.90126e-05,
