1000,0.133563,
2000,0.112316,
3000,0.10149,
4000,0.0944476,
5000,0.0893231,
6000,0.0853419,
7000,0.0821102,
8000,0.0793993,
9000,0.0770637,
10000,0.075005,
11000,0.0731537,
12000,0.0714599,
13000,0.0698874,
14000,0.0684094,
15000,0.0670067,
16000,0.0656647,
17000,0.064373,
18000,0.0631237,
19000,0.0619111,
20000,0.0607308,
21000,0.0595795,
22000,0.0584548,
23000,0.0573548,
24000,0.0562781,
25000,0.0552234,
26000,0.0541897,
27000,0.0531764,
28000,0.0521827,
29000,0.0512081,
30000,0.0502521,
31000,0.0493142,
32000,0.048394,
33000,0.0474911,
34000,0.0466052,
35000,0.0457358,
36000,0.0448828,
37000,0.0440456,
38000,0.0432242,
39000,0.042418,
40000,0.0416269,
41000,0.0408506,
42000,0.0400888,
43000,0.0393411,
44000,0.0386075,
45000,0.0378875,
46000,0.0371809,
47000,0.0364875,
48000,0.0358071,
49000,0.0351393,
50000,0.034484,
51000,0.0338409,
52000,0.0332098,
53000,0.0325905,
54000,0.0319827,
55000,0.0313863,
56000,0.030801,
57000,0.0302266,
58000,0.0296629,
59000,0.0291097,
60000,0.0285668,
61000,0.0280341,
62000,0.0275113,
63000,0.0269982,
64000,0.0264948,
65000,0.0260007,
66000,0.0255158,
67000,0.0250399,
68000,0.024573,
69000,0.0241147,
70000,0.023665,
71000,0.0232237,
72000,0.0227906,
73000,0.0223656,
74000,0.0219485,
75000,0.0215392,
76000,0.0211375,
77000,0.0207433,
78000,0.0203565,
79000,0.0199768,
80000,0.0196043,
81000,0.0192387,
82000,0.0188799,
83000,0.0185278,
84000,0.0181823,
85000,0.0178432,
86000,0.0175105,
87000,0.0171839,
88000,0.0168635,
89000,0.016549,
90000,0.0162404,
91000,0.0159375,
92000,0.0156403,
93000,0.0153486,
94000,0.0150624,
95000,0.0147815,
96000,0.0145058,
97000,0.0142353,
98000,0.0139698,
99000,0.0137093,
100000,0.0134537,
101000,0.0132028,
102000,0.0129565,
103000,0.0127149,
104000,0.0124778,
105000,0.0122451,
106000,0.0120167,
107000,0.0117926,
108000,0.0115727,
109000,0.0113569,
110000,0.0111451,
111000,0.0109373,
112000,0.0107333,
113000,0.0105331,
114000,0.0103367,
115000,0.0101439,
116000,0.00995478,
117000,0.00976913,
118000,0.00958695,
119000,0.00940816,
120000,0.00923271,
121000,0.00906053,
122000,0.00889156,
123000,0.00872575,
124000,0.00856302,
125000,0.00840333,
126000,0.00824662,
127000,0.00809283,
128000,0.00794191,
129000,0.0077938,
130000,0.00764846,
131000,0.00750582,
132000,0.00736585,
133000,0.00722848,
134000,0.00709368,
135000,0.00696139,
136000,0.00683157,
137000,0.00670417,
138000,0.00657914,
139000,0.00645645,
140000,0.00633605,
141000,0.00621789,
142000,0.00610193,
143000,0.00598814,
144000,0.00587646,
145000,0.00576688,
146000,0.00565933,
147000,0.00555379,
148000,0.00545022,
149000,0.00534858,
150000,0.00524883,
151000,0.00515095,
152000,0.00505489,
153000,0.00496062,
154000,0.00486811,
155000,0.00477733,
156000,0.00468824,
157000,0.00460081,
158000,0.00451501,
159000,0.00443081,
160000,0.00434818,
161000,0.00426709,
162000,0.00418751,
163000,0.00410942,
164000,0.00403279,
165000,0.00395758,
166000,0.00388378,
167000,0.00381135,
168000,0.00374027,
169000,0.00367052,
170000,0.00360207,
171000,0.00353489,
172000,0.00346897,
173000,0.00340428,
174000,0.00334079,
175000,0.00327849,
176000,0.00321735,
177000,0.00315735,
178000,0.00309847,
179000,0.00304069,
180000,0.00298398,
181000,0.00292834,
